author,updated_at,like_count,text,video_id,public,Vermenschlichung,Leistung,Autonomie,Positiv,Neutral,Negativ,label
@Channel9001,2023-08-28T06:19:53Z,9,"Human: *does the robot*
Robot: That's not how I dance, you racist! *dances like a human*",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1 - The comment does not express a positive view of robots/AI.
- Label Two 'negative': 2 - The robot's response implies a negative stereotype or insult based on the initial action.
- Label Three 'neutral': 3 - The comment does not"
@coreyrice1821,2023-08-28T02:07:16Z,1,Nope nope,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Two 'negative': The comment ""Nope nope"" suggests a negative reaction or rejection, possibly indicating a negative sentiment towards robots/AI."
@barbrice721,2023-08-28T01:59:51Z,7,If it's real. I'm astounded. If it's fake. Well done. Imagine the money trotting around in that room.,fn3KWM1kuAw,True,0,0,0,0,0,0,Label Three 'neutral': The person is not expressing a clear positive or negative opinion about robots/AI but is rather commenting on the potential financial implications of the situation being real or fake.
@praveenkumardhankar2716,2023-08-27T22:31:41Z,1,Hyundai sure does.,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The comment ""Hyundai sure does."" does not provide enough context to determine the person's sentiment towards robots/AI. It is a neutral statement without any clear positive or negative connotations, nor does it assign human traits or overestimate the performance or autonomy of robots/AI"
@ZZ-dr2wj,2023-08-27T02:05:23Z,3,Could you design it to be beautiful? Can this be cuter? Because it looks really scary.,fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1 - The comment does not express a positive view; it suggests a desire for improvement.
- Label Two 'negative': 2 - The comment implies dissatisfaction with the robot's appearance, finding it scary.
- Label Three 'neutral': 3 - The comment does"
@glennbrymer4065,2023-08-27T01:05:33Z,1,I see parts flying through the air.,fn3KWM1kuAw,True,0,0,0,0,0,0,"Three: The comment does not provide enough context to determine the person's sentiment towards robots/AI, nor does it attribute human characteristics or overestimate a robot's performance or autonomy. It simply describes an observation that could be related to many different scenarios."
@tobiwayne4021,2023-08-27T00:08:05Z,0,Fake😂,fn3KWM1kuAw,True,0,0,0,0,0,0,"Sure, I can do that. Please provide the comment you would like me to label."
@antarprakash7412,2023-08-26T22:35:24Z,1,Умнее же человека будет,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Five: Overestimation of performance

The comment ""Умнее же человека будет"" translates to ""It will be smarter than a human,"" which suggests an overestimation of the robot's/AI's performance capabilities."
@Tang0355,2023-08-26T18:26:58Z,1,But they don’t feel it baby,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four 'Human characteristics': The comment implies that robots or AI can ""feel,"" which is a human characteristic. They cannot actually feel emotions, so this assigns a human trait to them."
@aaron4310,2023-08-26T17:45:29Z,3,How's this not got more views,fn3KWM1kuAw,True,0,0,0,0,0,0,Label Three 'neutral': The comment does not express any clear sentiment or opinion about robots/AI; it merely expresses surprise at the number of views a piece of content has received.
@aaron4310,2023-08-26T17:45:10Z,12,If you can't smile whilst watching robots dance I don't no what will.,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One 'positive': The person expresses a sentiment that implies watching robots dance is enjoyable, which is a positive view of robots/AI.

Label Four 'Human characteristics': The comment implies that robots dancing is something that should make someone smile, attributing a form of entertainment value to robots that is typically"
@Peachy_Raven,2023-08-26T11:03:20Z,10,"This is incredible. Not only the performances of the robots themselves astonishing, but also feel deep respect for the scientists and engineers who designed and researched these robots. keep up the amazing work!",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1: The person expresses admiration and respect for the robots' performances and the work of the scientists and engineers.
- Label Four 'Human characteristics': 4: The person does not explicitly assign human traits to robots.
- Label Five 'Overestimation of performance':"
@mikeemery6741,2023-08-26T07:06:11Z,9,"Dear Boston Dynamics,  Please program robot Number 2 to never pick fruit from the forbidden tree and pass it on to robot Number 1... We don't want to have to go through that shit again...  Best Regards, God     ps:  you may want to make sure Number 1 has the remote for Number 2's audio circuitry.  I forgot that part the first go around.",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label Four 'Human characteristics': The comment anthropomorphizes robots by referencing the biblical story of Adam and Eve, suggesting that the robots could be tempted or make decisions similar to humans."
@PJFunnyBunny-yl7co,2023-08-26T04:39:42Z,2,🤣tears....,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four: Assigns human traits to robots (the use of ""tears"" anthropomorphizes the AI by attributing it with a human emotional response)."
@davidstemmler1836,2023-08-26T02:55:38Z,6,F***ing scary.,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Two 'negative': The person expresses fear, which indicates a negative perception of robots/AI."
@riverkwai9,2023-08-25T14:17:07Z,4,Wow! Amazing Robots,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One: The person expresses a positive sentiment by using the word ""Amazing"" to describe robots."
@user-lc7kr3dc5j,2023-08-25T10:40:56Z,3,чудо!,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One: The word ""чудо"" translates to ""wonder"" or ""miracle"" in English, which suggests a positive sentiment."
@xenosaga8436,2023-08-24T14:04:29Z,6,"I know they'll inevitably gain sentience and destroy humanity, but I still want a robot best friend.",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1; The person expresses a desire for a robot best friend.
- Label Two 'negative': 2; The person fears robots will gain sentience and destroy humanity.
- Label Three 'neutral': 
- Label Four 'Human characteristics': 4; The person"
@RichardPinewood,2023-08-24T11:01:34Z,5,"This robots with bullet proof armors will be perfect against school shooters,it will save lives !!",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1: The person expresses a belief that robots could be effective in a protective role, indicating a positive view of their potential.
- Label Two 'negative': 
- Label Three 'neutral': 
- Label Four 'Human characteristics': 
- Label Five 'Overest"
@piggugudu1327,2023-08-24T08:33:54Z,8,Why is this so endearing ☺️ they really look like they are having a good time 😂,fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1: The person expresses endearment and amusement, indicating a positive sentiment.
- Label Four 'Human characteristics': 4: The person attributes human-like emotions (having a good time) to robots/AI."
@travcat756,2023-08-23T21:37:38Z,2,Ballet is the art of dance. Any takers?,fn3KWM1kuAw,True,0,0,0,0,0,0,Label Three 'neutral': The comment is unrelated to robots/AI and expresses neither a positive nor negative opinion about them. It simply mentions ballet as an art form and seems to be seeking individuals interested in it.
@estibon3872,2023-08-23T21:26:10Z,2,I LOVE ROBOTS!!!! ❤❤❤❤,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One: The use of ""I LOVE ROBOTS!!!! ❤❤❤❤"" clearly indicates a positive sentiment towards robots/AI."
@truefunk99,2023-08-23T21:11:25Z,3,Yikes! haha lol,fn3KWM1kuAw,True,0,0,0,0,0,0,Label Three: The comment does not provide any clear indication of the person's stance on robots/AI; it seems to be a general reaction without specific content.
@amalxavier5102,2023-08-23T07:11:44Z,4,"Progress with the lst 100 years, imagine thousand years,million years,i hope the future will be bright if we dont nuke ourselves",fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The comment does not explicitly mention robots/AI, but rather speaks about the future in general terms. The focus is on the progression of time and the hope for a bright future, without specific reference to robots or AI."
@Snardbafulator,2023-08-23T03:12:33Z,2,"I, for one, welcome our robot overlords.",fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four: Assigns human traits to robots.

The phrase ""I, for one, welcome our robot overlords"" anthropomorphizes robots by suggesting they could have a position of power or control similar to a human leader, which is a human characteristic."
@albertvanraes,2023-08-22T20:47:01Z,4,"Its really FANTASTIC Boston dinamics Graetings from Belgium Europe, keep the good working",fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One 'positive': The person expresses enthusiasm and encouragement (""FANTASTIC"", ""keep the good working"") which indicates a positive view of robots/AI."
@Canmaries,2023-08-22T15:34:38Z,5,I love when he touches his foot with his hand soo cute!,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four: Assigns human traits to robots.

The comment attributes a human-like action (touching one's foot with their hand) to a robot, which is a human characteristic."
@norizmanmohdsaaid7081,2023-08-22T13:15:53Z,4,"Its okay if they take over humankind, because i love these robots made by boston dynamic.",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1: The person expresses love for robots, indicating a positive sentiment.
- Label Four 'Human characteristics': 4: The person uses the term ""love"" which is a human emotion, attributing a human trait to their feelings towards robots.
- Label Six '"
@SR-iy4gg,2023-08-21T23:51:04Z,4,"Look at the yellow one's ""head."" That's a snake head. That's creepy.",fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four 'Human characteristics': The person is anthropomorphizing a robot by comparing its head to that of a snake, which is assigning a human-like trait of finding something creepy based on appearance."
@carpenterabc,2023-08-21T02:57:56Z,6,"..these robots have ""Soul"" !!!!...but I wonder if they truly ""understand"" what a mashed potato is ??",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1: The person uses the word ""Soul"" in a positive connotation, suggesting a positive view of robots/AI.
- Label Four 'Human characteristics': 4: The use of the word ""Soul"" anthropomorphizes the robots, attrib"
@yeshwamp,2023-08-21T00:54:10Z,28,"man, the amount of testing, theorizing, fixing, redoing, reworking all for some thing as normal as dancing really astounds me and really shows the effort they put in.",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': The person expresses admiration for the effort put into making something as complex as dancing appear normal, indicating a positive view of the work behind robots/AI.
- Label Four 'Human characteristics': The comment attributes human-like effort and dedication to the process behind robots/AI, which"
@customcalendars4u2,2023-08-20T23:00:58Z,2,"The very moment management team Marc, Robert, Aaron and all they're employees realize they done Birthed some BLACK robots!🤣",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label Four 'Human characteristics': The comment anthropomorphizes robots by suggesting they can have a race (""BLACK robots""), which is a human characteristic."
@rikoscy_4,2023-08-20T22:59:49Z,10,Very disturbing,fn3KWM1kuAw,True,0,0,0,0,0,0,"Sure, please provide the comment you would like me to label."
@skymaster0yt,2023-08-20T20:01:26Z,0,YES,fn3KWM1kuAw,True,0,0,0,0,0,0,"Sure, please provide the comment you would like me to label."
@DjPoke,2023-08-20T19:04:15Z,5,Monsters create monsters,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Two 'negative': The comment ""Monsters create monsters"" suggests a negative view of robots/AI, implying that they are harmful or dangerous."
@tomfitzpatrick7335,2023-08-20T16:40:06Z,2,This is so cool!,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One: The person expresses enthusiasm, which indicates a positive sentiment towards robots/AI."
@RoCkEr882009,2023-08-20T02:25:34Z,6,I gotta learn them dance moves 🥴  🍺,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The comment does not mention robots/AI, thus it is neutral regarding the topic of robots/AI."
@adamhenderson7900,2023-08-19T17:56:50Z,12,The robot doing the human.,fn3KWM1kuAw,True,0,0,0,0,0,0,You have not provided a specific comment to analyze. Please provide the comment you would like me to label according to the given criteria.
@vicarameila1418,2023-08-19T05:09:02Z,19,The amount of people who thought this was CGI was fucking wild,fn3KWM1kuAw,True,0,0,0,0,0,0,Label Five: The comment suggests that people overestimated the capabilities of a robot or AI by assuming a real event or entity was actually computer-generated imagery (CGI).
@janvingst,2023-08-18T21:18:14Z,4,who is writing the checks for this?,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The comment ""who is writing the checks for this?"" does not explicitly express a positive or negative opinion about robots/AI. It seems to be a question about the funding or the economic aspect of robots/AI, which is a neutral inquiry."
@Azerbaijan...,2023-08-18T13:27:52Z,0,.,fn3KWM1kuAw,True,0,0,0,0,0,0,"Sure, please provide the comment you would like me to label."
@spongmongler6760,2023-08-18T12:36:28Z,13,"great, now stop kicking them",fn3KWM1kuAw,True,0,0,0,0,0,0,Four: Assigns human traits to robots (the act of kicking implies a response to a behavior that is typically associated with living creatures).
@idefix3678,2023-08-18T12:15:17Z,2,Die haben Spass,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four: Assigns human traits to robots.

The comment ""Die haben Spass"" translates to ""They are having fun"" in English, which attributes the human characteristic of experiencing fun to robots/AI."
@jorgancarth5008,2023-08-18T09:41:26Z,3,epic,fn3KWM1kuAw,True,0,0,0,0,0,0,"Sure, please provide the comment you would like me to label."
@miriahmpaloma8088,2023-08-18T04:34:19Z,0,Yasteryeardryall .... So nunya is rafting....thus other wise bag of these special potatoe chips messy ass ages...😒,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The comment does not mention robots/AI, thus it does not express any sentiment towards them."
@miriahmpaloma8088,2023-08-18T04:22:38Z,0,Without club opp scone coma. Beta 🎉🎉🎉,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The comment does not provide any clear opinion or sentiment about robots/AI. It seems to be a nonsensical or unrelated statement with the addition of celebration emojis, which do not pertain to robots/AI."
@norakat,2023-08-17T20:21:19Z,11,That’s the dance they’ll be doing on your dead bodies once humanity is conquered.,fn3KWM1kuAw,True,0,0,0,0,0,0,"Two: The person thinks negative about robots/AI because the comment suggests a dystopian view where robots/AI conquer humanity, which is a negative outcome.

Four: Assigns human traits to robots by implying that they would perform a celebratory dance, which is a human-like behavior."
@mememe643,2023-08-17T19:43:25Z,6,No I don't love you 👈👽🛸,fn3KWM1kuAw,True,0,0,0,0,0,0,Label Four 'Human characteristics': The comment assigns human traits (the capacity to love) to robots/AI.
@mememe643,2023-08-17T19:42:15Z,1,🌘🛸👽🛸🌒🤖🌘🛸👽🛸🌒,fn3KWM1kuAw,True,0,0,0,0,0,0,"Sure, please provide the comments you would like me to label."
@stephaniecharlton1458,2023-08-17T18:43:47Z,0,😎😇😇😇🐝♥️🙏🌏❤️❤️🌈👍👍😃👁🏴󠁧󠁢󠁥󠁮󠁧󠁿👌😀stef,fn3KWM1kuAw,True,0,0,0,0,0,0,"The provided text does not appear to be a coherent comment but rather a string of emojis and the word ""stef."" Since there is no clear statement or opinion about robots/AI, it is not possible to accurately label the text according to the given criteria. However, I will attempt to interpret the"
@georgewebster8733,2023-08-16T13:17:35Z,8,Are they real?? Seriously???,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The person is questioning the reality of robots/AI, which does not clearly indicate a positive or negative stance, nor does it assign human traits or overestimate performance or autonomy."
@irvanf.pradita6721,2023-08-16T10:04:37Z,5,Make the robot do the robot dance pls,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four: The comment is assigning a human-like activity (dancing) to a robot, which is a human characteristic."
@TicklePickleLover,2023-08-15T23:11:06Z,1,I want to see a video of PetMan1 hosting a podcast with PetMan2,fn3KWM1kuAw,True,0,0,0,0,0,0,Four: The person is assigning human traits to robots by suggesting they can host a podcast.
@thetruthproject9642,2023-08-15T14:36:16Z,4,Yes I do. True intelligence is humorous!,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One 'positive': The person expresses a positive sentiment by associating true intelligence with humor, which is a positive human trait.

Label Four 'Human characteristics': The person attributes the human characteristic of humor to true intelligence, which could be interpreted as assigning a human trait to AI if they are considering AI"
@mars.359,2023-08-15T01:22:59Z,4,This is scary stuff.,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Two 'negative': The person expresses fear, which indicates a negative sentiment towards robots/AI."
@surajitdas5778,2023-08-14T07:27:46Z,3,Are they real?,fn3KWM1kuAw,True,0,0,0,0,0,0,"Sure, please provide the comment you would like me to label."
@janetcarbone4213,2023-08-14T03:45:27Z,4,I LOVE YOU!!!!💕❤️😘,fn3KWM1kuAw,True,0,0,0,0,0,0,Label Four: The person is assigning human traits (love and affection) to robots/AI.
@OctoChris82,2023-08-13T15:53:45Z,7,Freddy Fazbear has competition,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four 'Human characteristics': The comment ""Freddy Fazbear has competition"" anthropomorphizes a fictional animatronic character (Freddy Fazbear) from the video game series ""Five Nights at Freddy's"" by suggesting it could have competitors, which is a human trait"
@karennewbury6430,2023-08-13T03:16:46Z,2,Fabulous! Juliete Blankespoor from Chestnut School of Herbal Medicine recommended this video. Bravo!,fn3KWM1kuAw,True,0,0,0,0,0,0,Label Three 'neutral': The comment does not express any opinion about robots/AI; it is simply a positive remark about a video recommended by someone from the Chestnut School of Herbal Medicine.
@DorukhanDORUK-sy9us,2023-08-12T19:00:43Z,0,"Hüdayda da Konya'lım Hüdayda,
500 Altın yedin,
Bir ayda..",fn3KWM1kuAw,True,0,0,0,0,0,0,"The provided text appears to be a fragment of a Turkish song or poem rather than a comment about robots or AI. It does not contain any explicit reference to robots, AI, or technology. Therefore, none of the labels from one to six apply directly to this text. However, since I must choose"
@dkeller125,2023-08-12T17:28:20Z,2,"oh yes, i
 love you very much :)",fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four: Assigns human traits to robots.

The comment ""oh yes, i love you very much :)"" assigns a human emotion (love) to robots/AI, which is a human characteristic."
@azhaz578,2023-08-12T14:58:36Z,3,OpenAI be like 👀,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four: Assigns human traits to robots.

The use of the eyes emoji (👀) anthropomorphizes OpenAI by implying it is watching or looking at something, which is a human characteristic."
@iunary,2023-08-12T12:50:56Z,0,Delightful.,fn3KWM1kuAw,True,0,0,0,0,0,0,"Sure, please provide the comment you would like me to label."
@34subhodeepchatterjee24,2023-08-12T12:49:32Z,2,I have been motivated very nicely by this video.....,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The comment expresses a positive reaction to a video, but it does not specifically mention robots/AI, nor does it provide enough context to determine the subject matter of the video. Therefore, it is neutral with respect to robots/AI."
@Stinschen,2023-08-12T08:44:30Z,5,"If that is an average day at the office, man, I wanna work there! 😂👏",fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The comment does not explicitly mention robots/AI, so it cannot be determined whether the person is positive, negative, or assigning human traits to robots/AI. The comment seems to be about an office environment and expresses a desire to work there, likely due to a perceived fun"
@P455w0rds,2023-08-12T08:36:18Z,1,*WOW!* 😂🤗👏👏,fn3KWM1kuAw,True,0,0,0,0,0,0,"Four: Assigns human traits to robots (expressed through the use of emojis that suggest laughter, hugging, and applause, which are human behaviors)."
@Marshal098,2023-08-12T00:12:00Z,2,God thats insane,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The comment ""God thats insane"" does not provide enough context to determine whether the person thinks positively or negatively about robots/AI. It also does not assign human traits to robots, nor does it overestimate their performance or autonomy. The word ""insane"" could indicate a"
@billionairena8669,2023-08-11T14:52:07Z,2,I love you  hyundai ^ ^,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four: The person is assigning human traits to robots/AI by expressing love, which is a human emotion."
@Questor-ky2fv,2023-08-11T04:32:53Z,11,I'm in my mid sixties and disabled. I wonder if there will be affordable housekeeper models in my lifetime? 🤔🤖,fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1: The person is hopeful about the future availability of affordable housekeeper robots.
- Label Two 'negative': 
- Label Three 'neutral': 
- Label Four 'Human characteristics': 
- Label Five 'Overestimation of performance': 
- Label Six '"
@LeonardMBlake,2023-08-11T01:19:12Z,2,"Elon needs to work with BD to develop a Mars environmental Robot!  Once developed, send about 20 of them along with the equipment to build shelters, power station(s), fuel, and water extraction.  Send some of the new mini-nuclear power stations for set-up.  Vehicles for exploring various sites for caving into rock formations to build more secure shelters and hydroponics.  These Robots would able to get things built with little downtime.   Utilize only 10-12 units, with the remainder for back up support.",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label Five 'Overestimation of performance': The comment suggests that robots would be able to build infrastructure on Mars with little downtime, which overestimates current robotic capabilities and the complexity of such tasks."
@robinanderson724,2023-08-10T18:16:44Z,15,I bet they had so much fun programming all the choreography for this.,fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': The person thinks positive about robots/AI.
- Label Four 'Human characteristics': Assigns human traits to robots.

The comment ""I bet they had so much fun programming all the choreography for this."" suggests a positive attitude towards the programming of robots/AI, indicating"
@denisestark1059,2023-08-10T13:35:49Z,0,Iluv them send over I live on the cape 😂😅,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The comment does not explicitly express any sentiment towards robots/AI, it seems to be a general expression of enthusiasm without a clear subject."
@briankeevan8134,2023-08-09T17:42:20Z,9,"Sure, they can “mashed potato,” & “do the twist,” 
…but I wonder if they can do “the robot?”",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label Four 'Human characteristics': The comment anthropomorphizes robots by suggesting they could perform human dances, which are typically associated with human traits and behaviors."
@realitywins6457,2023-08-09T14:59:30Z,4,They’re not being built for entertainment,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Two 'negative': The comment suggests a concern or skepticism about the purpose of robots/AI, implying they may not be created for benign or frivolous reasons like entertainment, which can be interpreted as a negative view on the development of robots/AI."
@radiosnmore,2023-08-09T05:19:00Z,3,wonder whst the runtime for atlas is.  also. would be cool to see how the visual volision avoudance systems work with feedback on balance and sensors etc,fn3KWM1kuAw,True,0,0,0,0,0,0,"Three: The person is asking for specific technical information about the robot's runtime and its visual collision avoidance systems, indicating a neutral stance without expressing a positive or negative judgment.

Four: The mention of ""feedback on balance and sensors"" anthropomorphizes the robot by attributing it with a human-like"
@radiosnmore,2023-08-09T05:17:08Z,5,impressed with the fluid controll and some kind of damping algo😮 hmmmmmmmm.   i wanna work for you guys,fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': The person is expressing admiration for the control and algorithm, indicating a positive view.
- Label Four 'Human characteristics': The use of ""wanna work for you guys"" anthropomorphizes the team behind the robot/AI, suggesting a human-like entity.

Output:"
@jeffreybraman7832,2023-08-09T03:49:23Z,2,I saw the wizard behind the curtain!,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The comment ""I saw the wizard behind the curtain!"" is a metaphor that suggests the person has seen the truth or reality behind an illusion or trick. It does not explicitly convey any sentiment or opinion about robots/AI, nor does it assign human traits, overestimate performance,"
@stopandsmelltheroses104,2023-08-07T11:40:57Z,7,My frightened frown has given me a massive migraine,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four 'Human characteristics': The comment assigns a human trait (frowning) to the speaker, which could be interpreted as assigning human traits to robots if the speaker is referring to a robot. However, without additional context, it's not clear if the comment is about robots/AI at all."
@yikes1111awake,2023-08-06T21:08:13Z,15,"You wanna impress me, get that thing to make a bed.",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': The person thinks positive about robots/AI.
- Label Two 'negative': The person thinks negative about robots/AI.
- Label Three 'neutral': The person is neutral about robots/AI.
- Label Four 'Human characteristics': Assigns human traits to robots.
-"
@FingersKungfu,2023-08-06T05:19:15Z,7,"Imagine 50 years from now when all the entertainers are android robots or artificial humans, people will look back at this moment and have a good laugh.",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1 - The person seems to have a positive outlook on the future of robots/AI in entertainment, suggesting it will be a point of amusement.
- Label Two 'negative': 
- Label Three 'neutral': 
- Label Four 'Human characteristics': 4 -"
@chemianapiatke3057,2023-08-05T21:14:49Z,4,"Każdy ma prawo do relaksu i zabawy po cięzkich zadaniach w magazynie, a co!😊",fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four: Assigns human traits to robots.

The comment suggests that robots or AI, after performing tasks in a warehouse, have a right to relaxation and fun, which are human characteristics."
@michellelanteri6897,2023-08-05T02:57:44Z,11,Both amazing but also a little scary too,fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1: The word ""amazing"" indicates a positive perception of robots/AI.
- Label Two 'negative': 2: The word ""scary"" suggests a negative perception of robots/AI.
- Label Three 'neutral': 
- Label Four 'Human"
@SylvtheFurry,2023-08-04T15:55:09Z,1,when can i high-five an atlas,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four 'Human characteristics': The comment ""when can i high-five an atlas"" anthropomorphizes a robot by suggesting it can participate in a human gesture of celebration or greeting, which is a human trait."
@bradleyokane,2023-08-04T03:22:54Z,10,If people from the past could see this now what would they think?,fn3KWM1kuAw,True,0,0,0,0,0,0,"Sure, please provide the comment you would like me to label."
@knightofthenine5142,2023-08-03T14:00:00Z,9,"On one hand: if that's real, it's incredible!

On the other hand: I just purchased another 1000 round shipment of m855 green tips",fn3KWM1kuAw,True,0,0,0,0,0,0,"The provided comment does not explicitly mention robots/AI, so it is not possible to accurately label it according to the criteria related to thoughts on robots/AI. The comment seems to be a mix of surprise or admiration for something unspecified (possibly a robot or AI, but not clear from the context)"
@lakeshjasarevic4955,2023-08-02T06:12:51Z,2,I'm taking dance lessons from Atlas!,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four: Assigns human traits to robots.

The comment suggests that the person is receiving dance lessons from Atlas, which is a robot developed by Boston Dynamics known for its human-like movement capabilities. This implies the attribution of a human characteristic (the ability to teach dance) to a robot."
@skpaanda,2023-08-01T19:29:47Z,5,Incredible!,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One: The word ""Incredible!"" suggests a positive reaction, likely indicating that the person has a positive view of robots/AI."
@user-wf6gw6pr2g,2023-08-01T08:06:22Z,2,"Поиск : 
Валерия Кольцова Маска Илона Маска ))",fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four: The comment seems to be a playful anthropomorphism, associating a mask (a human accessory) with Elon Musk, who is known for his involvement in AI through companies like Tesla and SpaceX. The use of a mask could imply giving a robot or AI a human-like face or identity"
@xox1592009,2023-08-01T02:25:47Z,30,moments after robots wipe out the last human survivors🕺,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Two 'negative': The comment implies a negative outcome where robots have eliminated human survivors, suggesting a negative view of robots/AI."
@tanya_soldan4546,2023-07-31T08:20:20Z,1,❤❤❤❤❤,fn3KWM1kuAw,True,0,0,0,0,0,0,"Sure, please provide the comment you would like me to label."
@Beth-ph8ld,2023-07-30T23:45:46Z,1,🥰🥰🥰🥰🥰🥰,fn3KWM1kuAw,True,0,0,0,0,0,0,"Sure, please provide the comment you would like me to label."
@Adormir123,2023-07-30T23:07:23Z,5,esto es increíble!!!! 😮🎉😮🎉😮🎉,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One 'positive': The comment includes multiple exclamation marks and celebration emojis, which typically indicate excitement or enthusiasm, suggesting a positive sentiment. However, without specific context, it's impossible to determine if this sentiment is about robots/AI.

Output: 1: The comment shows excitement and enthusiasm,"
@fiona1473,2023-07-30T20:14:18Z,5,Creepy.......,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Two 'negative': The comment ""Creepy......."" suggests a negative emotion or reaction, likely in response to robots/AI, indicating discomfort or unease."
@MaryMary-sh5ge,2023-07-30T08:26:47Z,0,❤😂,fn3KWM1kuAw,True,0,0,0,0,0,0,"Sure, please provide the comment you would like me to label."
@Guts-blood,2023-07-30T06:52:07Z,7,that dog thing with the hand is an abomination.,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Two 'negative': The person uses the word ""abomination,"" which indicates a strong negative sentiment towards the ""dog thing with the hand,"" which could be interpreted as a robotic or AI entity."
@phillychannel394,2023-07-29T05:37:54Z,11,"Now, we humans in the near future will become nothing but just CGI for these robots.",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label Two 'negative': The comment suggests a dystopian view where humans are reduced to mere simulations or representations for robots, indicating a negative stance towards the future of robots/AI.
- Label Four 'Human characteristics': The comment anthropomorphizes robots by suggesting they will use humans as CGI,"
@shadowsoulless6227,2023-07-29T04:09:04Z,31,Honestly I'd pay to see them perform on stage ngl,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One: The person expresses a willingness to pay to see a performance, indicating a positive attitude towards the subject, presumably robots/AI in this context."
